storeNo,partNo,date,price
4,10159,2019-10-01,194.99
4,10159,2019-11-01,188.99
4,10159,2019-12-01,205.99
5,10159,2019-07-01,201.99
5,10159,2019-08-01,0.0
5,10159,2019-09-01,256.99
5,10159,2019-10-01,0.0
5,10159,2019-11-01,258.99
5,10159,2019-12-01,0.0
6,10159,2019-07-01,236.99
6,10159,2019-08-01,227.99
6,10159,2019-09-01,208.99
6,10159,2019-10-01,175.99
6,10159,2019-11-01,212.99
6,10159,2019-12-01,212.99
7,10159,2019-07-01,192.99
7,10159,2019-08-01,0.0
7,10159,2019-09-01,214.99
7,10159,2019-10-01,194.99
7,10159,2019-11-01,188.99
7,10159,2019-12-01,194.99
1,10160,2019-07-01,65.99
1,10160,2019-08-01,0.0
1,10160,2019-09-01,69.99
1,10160,2019-10-01,74.99
1,10160,2019-11-01,84.99
1,10160,2019-12-01,58.99
2,10160,2019-07-01,79.99
2,10160,2019-08-01,72.99
2,10160,2019-09-01,72.99
2,10160,2019-10-01,68.99
2,10160,2019-11-01,0.0
2,10160,2019-12-01,67.99
3,10160,2019-07-01,70.99
3,10160,2019-08-01,63.99
3,10160,2019-09-01,0.0
3,10160,2019-10-01,81.99
3,10160,2019-11-01,75.99
3,10160,2019-12-01,59.99
4,10160,2019-07-01,0.0
4,10160,2019-08-01,0.0
4,10160,2019-09-01,80.99
4,10160,2019-10-01,68.99
4,10160,2019-11-01,85.99
4,10160,2019-12-01,58.99
5,10160,2019-07-01,80.99
5,10160,2019-08-01,75.99
5,10160,2019-09-01,65.99
5,10160,2019-10-01,56.99
5,10160,2019-11-01,57.99
5,10160,2019-12-01,60.99
6,10160,2019-07-01,68.99
6,10160,2019-08-01,65.99
6,10160,2019-09-01,58.99
6,10160,2019-10-01,75.99
6,10160,2019-11-01,74.99
6,10160,2019-12-01,61.99
7,10160,2019-07-01,62.99
7,10160,2019-08-01,68.99
7,10160,2019-09-01,60.99
7,10160,2019-10-01,78.99
7,10160,2019-11-01,58.99
7,10160,2019-12-01,75.99
1,10161,2019-07-01,80.99
1,10161,2019-08-01,99.99
1,10161,2019-09-01,0.0
1,10161,2019-10-01,0.0
1,10161,2019-11-01,79.99
1,10161,2019-12-01,100.99
2,10161,2019-07-01,107.99
2,10161,2019-08-01,114.99
2,10161,2019-09-01,86.99
2,10161,2019-10-01,90.99
2,10161,2019-11-01,99.99
2,10161,2019-12-01,86.99
3,10161,2019-07-01,104.99
3,10161,2019-08-01,95.99
3,10161,2019-09-01,79.99
3,10161,2019-10-01,116.99
3,10161,2019-11-01,0.0
3,10161,2019-12-01,85.99
4,10161,2019-07-01,89.99
4,10161,2019-08-01,92.99
4,10161,2019-09-01,91.99
4,10161,2019-10-01,94.99
4,10161,2019-11-01,102.99
4,10161,2019-12-01,83.99
5,10161,2019-07-01,99.99
5,10161,2019-08-01,83.99
5,10161,2019-09-01,0.0
5,10161,2019-10-01,95.99
5,10161,2019-11-01,85.99
5,10161,2019-12-01,98.99
6,10161,2019-07-01,99.99
6,10161,2019-08-01,94.99
6,10161,2019-09-01,0.0
6,10161,2019-10-01,96.99
6,10161,2019-11-01,106.99
6,10161,2019-12-01,0.0
7,10161,2019-07-01,103.99
7,10161,2019-08-01,81.99
7,10161,2019-09-01,102.99
7,10161,2019-10-01,89.99
7,10161,2019-11-01,107.99
7,10161,2019-12-01,114.99
1,10162,2019-07-01,170.99
1,10162,2019-08-01,170.99
1,10162,2019-09-01,149.99
1,10162,2019-10-01,187.99
1,10162,2019-11-01,168.99
1,10162,2019-12-01,187.99
2,10162,2019-07-01,146.99
2,10162,2019-08-01,170.99
2,10162,2019-09-01,145.99
2,10162,2019-10-01,0.0
2,10162,2019-11-01,179.99
2,10162,2019-12-01,149.99
3,10162,2019-07-01,0.0
3,10162,2019-08-01,165.99
3,10162,2019-09-01,138.99
3,10162,2019-10-01,149.99
3,10162,2019-11-01,140.99
3,10162,2019-12-01,134.99
4,10162,2019-07-01,173.99
4,10162,2019-08-01,170.99
4,10162,2019-09-01,165.99
4,10162,2019-10-01,146.99
4,10162,2019-11-01,160.99
4,10162,2019-12-01,0.0
5,10162,2019-07-01,143.99
5,10162,2019-08-01,184.99
5,10162,2019-09-01,157.99
5,10162,2019-10-01,164.99
5,10162,2019-11-01,0.0
5,10162,2019-12-01,149.99
6,10162,2019-07-01,186.99
6,10162,2019-08-01,187.99
6,10162,2019-09-01,162.99
6,10162,2019-10-01,179.99
6,10162,2019-11-01,135.99
6,10162,2019-12-01,173.99
7,10162,2019-07-01,156.99
7,10162,2019-08-01,178.99
7,10162,2019-09-01,179.99
7,10162,2019-10-01,0.0
7,10162,2019-11-01,162.99
7,10162,2019-12-01,184.99
1,10163,2019-07-01,93.99
1,10163,2019-08-01,0.0
1,10163,2019-09-01,0.0
1,10163,2019-10-01,81.99
1,10163,2019-11-01,65.99
1,10163,2019-12-01,64.99
2,10163,2019-07-01,75.99
2,10163,2019-08-01,81.99
2,10163,2019-09-01,65.99
2,10163,2019-10-01,69.99
2,10163,2019-11-01,86.99
2,10163,2019-12-01,73.99
3,10163,2019-07-01,74.99
3,10163,2019-08-01,67.99
3,10163,2019-09-01,75.99
3,10163,2019-10-01,78.99
3,10163,2019-11-01,81.99
3,10163,2019-12-01,84.99
4,10163,2019-07-01,0.0
4,10163,2019-08-01,89.99
4,10163,2019-09-01,75.99
4,10163,2019-10-01,81.99
4,10163,2019-11-01,64.99
4,10163,2019-12-01,93.99
5,10163,2019-07-01,0.0
5,10163,2019-08-01,0.0
5,10163,2019-09-01,95.99
5,10163,2019-10-01,78.99
5,10163,2019-11-01,72.99
5,10163,2019-12-01,65.99
6,10163,2019-07-01,80.99
6,10163,2019-08-01,83.99
6,10163,2019-09-01,73.99
6,10163,2019-10-01,83.99
6,10163,2019-11-01,87.99
6,10163,2019-12-01,69.99
7,10163,2019-07-01,73.99
7,10163,2019-08-01,74.99
7,10163,2019-09-01,74.99
7,10163,2019-10-01,66.99
7,10163,2019-11-01,91.99
7,10163,2019-12-01,0.0
1,10164,2019-07-01,254.99
1,10164,2019-08-01,281.99
1,10164,2019-09-01,254.99
1,10164,2019-10-01,281.99
1,10164,2019-11-01,302.99
1,10164,2019-12-01,0.0
2,10164,2019-07-01,290.99
2,10164,2019-08-01,242.99
2,10164,2019-09-01,311.99
2,10164,2019-10-01,248.99
2,10164,2019-11-01,275.99
2,10164,2019-12-01,341.99
3,10164,2019-07-01,0.0
3,10164,2019-08-01,284.99
3,10164,2019-09-01,338.99
3,10164,2019-10-01,242.99
3,10164,2019-11-01,326.99
3,10164,2019-12-01,269.99
4,10164,2019-07-01,254.99
4,10164,2019-08-01,0.0
4,10164,2019-09-01,296.99
4,10164,2019-10-01,242.99
4,10164,2019-11-01,311.99
4,10164,2019-12-01,260.99
5,10164,2019-07-01,341.99
5,10164,2019-08-01,287.99
5,10164,2019-09-01,0.0
5,10164,2019-10-01,251.99
5,10164,2019-11-01,248.99
5,10164,2019-12-01,251.99
6,10164,2019-07-01,359.99
6,10164,2019-08-01,341.99
6,10164,2019-09-01,323.99
6,10164,2019-10-01,275.99
6,10164,2019-11-01,317.99
6,10164,2019-12-01,260.99
7,10164,2019-07-01,281.99
7,10164,2019-08-01,257.99
7,10164,2019-09-01,299.99
7,10164,2019-10-01,347.99
7,10164,2019-11-01,275.99
7,10164,2019-12-01,239.99
1,10165,2019-07-01,50.99
1,10165,2019-08-01,42.99
1,10165,2019-09-01,47.99
1,10165,2019-10-01,36.99
1,10165,2019-11-01,0.0
1,10165,2019-12-01,35.99
2,10165,2019-07-01,46.99
2,10165,2019-08-01,37.99
2,10165,2019-09-01,48.99
2,10165,2019-10-01,51.99
2,10165,2019-11-01,48.99
2,10165,2019-12-01,51.99
3,10165,2019-07-01,45.99
3,10165,2019-08-01,49.99
3,10165,2019-09-01,51.99
3,10165,2019-10-01,36.99
3,10165,2019-11-01,0.0
3,10165,2019-12-01,51.99
4,10165,2019-07-01,38.99
4,10165,2019-08-01,40.99
4,10165,2019-09-01,43.99
4,10165,2019-10-01,51.99
4,10165,2019-11-01,46.99
4,10165,2019-12-01,52.99
5,10165,2019-07-01,40.99
5,10165,2019-08-01,39.99
5,10165,2019-09-01,46.99
5,10165,2019-10-01,49.99
5,10165,2019-11-01,37.99
5,10165,2019-12-01,43.99
6,10165,2019-07-01,41.99
6,10165,2019-08-01,47.99
6,10165,2019-09-01,45.99
6,10165,2019-10-01,38.99
6,10165,2019-11-01,52.99
6,10165,2019-12-01,36.99
7,10165,2019-07-01,42.99
7,10165,2019-08-01,44.99
7,10165,2019-09-01,43.99
7,10165,2019-10-01,49.99
7,10165,2019-11-01,51.99
7,10165,2019-12-01,42.99
1,10166,2019-07-01,86.99
1,10166,2019-08-01,66.99
1,10166,2019-09-01,93.99
1,10166,2019-10-01,97.99
1,10166,2019-11-01,0.0
1,10166,2019-12-01,95.99
2,10166,2019-07-01,66.99
2,10166,2019-08-01,0.0
2,10166,2019-09-01,83.99
2,10166,2019-10-01,0.0
2,10166,2019-11-01,90.99
2,10166,2019-12-01,71.99
3,10166,2019-07-01,86.99
3,10166,2019-08-01,86.99
3,10166,2019-09-01,69.99
3,10166,2019-10-01,67.99
3,10166,2019-11-01,91.99
3,10166,2019-12-01,94.99
4,10166,2019-07-01,71.99
4,10166,2019-08-01,85.99
4,10166,2019-09-01,76.99
4,10166,2019-10-01,78.99
4,10166,2019-11-01,72.99
4,10166,2019-12-01,77.99
5,10166,2019-07-01,76.99
5,10166,2019-08-01,76.99
5,10166,2019-09-01,0.0
5,10166,2019-10-01,68.99
5,10166,2019-11-01,74.99
5,10166,2019-12-01,0.0
6,10166,2019-07-01,0.0
6,10166,2019-08-01,91.99
6,10166,2019-09-01,0.0
6,10166,2019-10-01,93.99
6,10166,2019-11-01,78.99
6,10166,2019-12-01,91.99
7,10166,2019-07-01,97.99
7,10166,2019-08-01,81.99
7,10166,2019-09-01,0.0
7,10166,2019-10-01,83.99
7,10166,2019-11-01,95.99
7,10166,2019-12-01,72.99
1,10167,2019-07-01,316.99
1,10167,2019-08-01,0.0
1,10167,2019-09-01,276.99
1,10167,2019-10-01,303.99
1,10167,2019-11-01,325.99
1,10167,2019-12-01,343.99
2,10167,2019-07-01,340.99
2,10167,2019-08-01,279.99
2,10167,2019-09-01,0.0
2,10167,2019-10-01,313.99
2,10167,2019-11-01,248.99
2,10167,2019-12-01,359.99
3,10167,2019-07-01,356.99
3,10167,2019-08-01,300.99
3,10167,2019-09-01,0.0
3,10167,2019-10-01,359.99
3,10167,2019-11-01,267.99
3,10167,2019-12-01,313.99
4,10167,2019-07-01,294.99
4,10167,2019-08-01,337.99
4,10167,2019-09-01,254.99
4,10167,2019-10-01,319.99
4,10167,2019-11-01,288.99
4,10167,2019-12-01,282.99
5,10167,2019-07-01,356.99
5,10167,2019-08-01,319.99
5,10167,2019-09-01,254.99
5,10167,2019-10-01,264.99
5,10167,2019-11-01,322.99
5,10167,2019-12-01,368.99
6,10167,2019-07-01,0.0
6,10167,2019-08-01,353.99
6,10167,2019-09-01,328.99
6,10167,2019-10-01,0.0
6,10167,2019-11-01,254.99
6,10167,2019-12-01,356.99
7,10167,2019-07-01,294.99
7,10167,2019-08-01,0.0
7,10167,2019-09-01,276.99
7,10167,2019-10-01,288.99
7,10167,2019-11-01,313.99
7,10167,2019-12-01,343.99
1,10168,2019-07-01,0.0
1,10168,2019-08-01,0.0
1,10168,2019-09-01,112.99
1,10168,2019-10-01,0.0
1,10168,2019-11-01,114.99
1,10168,2019-12-01,113.99
2,10168,2019-07-01,117.99
2,10168,2019-08-01,0.0
2,10168,2019-09-01,87.99
2,10168,2019-10-01,82.99
2,10168,2019-11-01,99.99
2,10168,2019-12-01,111.99
3,10168,2019-07-01,116.99
3,10168,2019-08-01,87.99
3,10168,2019-09-01,92.99
3,10168,2019-10-01,86.99
3,10168,2019-11-01,110.99
3,10168,2019-12-01,92.99
4,10168,2019-07-01,84.99
4,10168,2019-08-01,80.99
4,10168,2019-09-01,91.99
4,10168,2019-10-01,98.99
4,10168,2019-11-01,115.99
4,10168,2019-12-01,113.99
5,10168,2019-07-01,88.99
5,10168,2019-08-01,92.99
5,10168,2019-09-01,0.0
5,10168,2019-10-01,91.99
5,10168,2019-11-01,85.99
5,10168,2019-12-01,108.99
6,10168,2019-07-01,0.0
6,10168,2019-08-01,102.99
6,10168,2019-09-01,92.99
6,10168,2019-10-01,90.99
6,10168,2019-11-01,101.99
6,10168,2019-12-01,105.99
7,10168,2019-07-01,79.99
7,10168,2019-08-01,80.99
7,10168,2019-09-01,118.99
7,10168,2019-10-01,93.99
7,10168,2019-11-01,94.99
7,10168,2019-12-01,93.99
1,10169,2019-07-01,55.99
1,10169,2019-08-01,63.99
1,10169,2019-09-01,60.99
1,10169,2019-10-01,65.99
1,10169,2019-11-01,58.99
1,10169,2019-12-01,69.99
2,10169,2019-07-01,54.99
2,10169,2019-08-01,56.99
2,10169,2019-09-01,70.99
2,10169,2019-10-01,0.0
2,10169,2019-11-01,65.99
2,10169,2019-12-01,0.0
3,10169,2019-07-01,74.99
3,10169,2019-08-01,66.99
3,10169,2019-09-01,69.99
3,10169,2019-10-01,59.99
3,10169,2019-11-01,67.99
3,10169,2019-12-01,65.99
4,10169,2019-07-01,0.0
4,10169,2019-08-01,60.99
4,10169,2019-09-01,66.99
4,10169,2019-10-01,54.99
4,10169,2019-11-01,67.99
4,10169,2019-12-01,58.99
5,10169,2019-07-01,71.99
5,10169,2019-08-01,0.0
5,10169,2019-09-01,58.99
5,10169,2019-10-01,65.99
5,10169,2019-11-01,59.99
5,10169,2019-12-01,56.99
6,10169,2019-07-01,71.99
6,10169,2019-08-01,67.99
6,10169,2019-09-01,71.99
6,10169,2019-10-01,67.99
6,10169,2019-11-01,60.99
6,10169,2019-12-01,68.99
7,10169,2019-07-01,67.99
7,10169,2019-08-01,55.99
7,10169,2019-09-01,63.99
7,10169,2019-10-01,52.99
7,10169,2019-11-01,66.99
7,10169,2019-12-01,72.99
1,10170,2019-07-01,151.99
1,10170,2019-08-01,146.99
1,10170,2019-09-01,118.99
1,10170,2019-10-01,159.99
1,10170,2019-11-01,0.0
1,10170,2019-12-01,148.99
2,10170,2019-07-01,0.0
2,10170,2019-08-01,172.99
2,10170,2019-09-01,162.99
2,10170,2019-10-01,165.99
2,10170,2019-11-01,165.99
2,10170,2019-12-01,0.0
3,10170,2019-07-01,125.99
3,10170,2019-08-01,131.99
3,10170,2019-09-01,128.99
3,10170,2019-10-01,137.99
3,10170,2019-11-01,159.99
3,10170,2019-12-01,0.0
4,10170,2019-07-01,128.99
4,10170,2019-08-01,0.0
4,10170,2019-09-01,123.99
4,10170,2019-10-01,125.99
4,10170,2019-11-01,141.99
4,10170,2019-12-01,154.99
5,10170,2019-07-01,128.99
5,10170,2019-08-01,0.0
5,10170,2019-09-01,0.0
5,10170,2019-10-01,153.99
5,10170,2019-11-01,141.99
5,10170,2019-12-01,122.99
6,10170,2019-07-01,129.99
6,10170,2019-08-01,119.99
6,10170,2019-09-01,159.99
6,10170,2019-10-01,160.99
6,10170,2019-11-01,157.99
6,10170,2019-12-01,163.99
7,10170,2019-07-01,177.99
7,10170,2019-08-01,125.99
7,10170,2019-09-01,159.99
7,10170,2019-10-01,154.99
7,10170,2019-11-01,154.99
7,10170,2019-12-01,174.99
1,10171,2019-07-01,179.99
1,10171,2019-08-01,212.99
1,10171,2019-09-01,202.99
1,10171,2019-10-01,169.99
1,10171,2019-11-01,210.99
1,10171,2019-12-01,183.99
2,10171,2019-07-01,179.99
2,10171,2019-08-01,206.99
2,10171,2019-09-01,183.99
2,10171,2019-10-01,0.0
2,10171,2019-11-01,161.99
2,10171,2019-12-01,0.0
3,10171,2019-07-01,0.0
3,10171,2019-08-01,226.99
3,10171,2019-09-01,175.99
3,10171,2019-10-01,202.99
3,10171,2019-11-01,210.99
3,10171,2019-12-01,236.99
4,10171,2019-07-01,171.99
4,10171,2019-08-01,214.99
4,10171,2019-09-01,181.99
4,10171,2019-10-01,196.99
4,10171,2019-11-01,157.99
4,10171,2019-12-01,194.99
5,10171,2019-07-01,173.99
5,10171,2019-08-01,196.99
5,10171,2019-09-01,200.99
5,10171,2019-10-01,0.0
5,10171,2019-11-01,210.99
5,10171,2019-12-01,228.99
6,10171,2019-07-01,220.99
6,10171,2019-08-01,218.99
6,10171,2019-09-01,200.99
6,10171,2019-10-01,234.99
6,10171,2019-11-01,232.99
6,10171,2019-12-01,222.99
7,10171,2019-07-01,185.99
7,10171,2019-08-01,171.99
7,10171,2019-09-01,161.99
7,10171,2019-10-01,191.99
7,10171,2019-11-01,181.99
7,10171,2019-12-01,177.99
1,10172,2019-07-01,35.99
1,10172,2019-08-01,0.0
1,10172,2019-09-01,29.99
1,10172,2019-10-01,41.99
1,10172,2019-11-01,32.99
1,10172,2019-12-01,38.99
2,10172,2019-07-01,41.99
2,10172,2019-08-01,40.99
2,10172,2019-09-01,36.99
2,10172,2019-10-01,41.99
2,10172,2019-11-01,0.0
2,10172,2019-12-01,30.99
3,10172,2019-07-01,35.99
3,10172,2019-08-01,29.99
3,10172,2019-09-01,39.99
3,10172,2019-10-01,30.99
3,10172,2019-11-01,41.99
3,10172,2019-12-01,31.99
4,10172,2019-07-01,29.99
4,10172,2019-08-01,31.99
4,10172,2019-09-01,34.99
4,10172,2019-10-01,29.99
4,10172,2019-11-01,29.99
4,10172,2019-12-01,30.99
5,10172,2019-07-01,29.99
5,10172,2019-08-01,29.99
5,10172,2019-09-01,36.99
5,10172,2019-10-01,34.99
5,10172,2019-11-01,34.99
5,10172,2019-12-01,29.99
6,10172,2019-07-01,29.99
6,10172,2019-08-01,0.0
6,10172,2019-09-01,0.0
6,10172,2019-10-01,34.99
6,10172,2019-11-01,39.99
6,10172,2019-12-01,35.99
7,10172,2019-07-01,38.99
7,10172,2019-08-01,37.99
7,10172,2019-09-01,0.0
7,10172,2019-10-01,31.99
7,10172,2019-11-01,37.99
7,10172,2019-12-01,41.99
1,10173,2019-07-01,218.99
1,10173,2019-08-01,246.99
1,10173,2019-09-01,262.99
1,10173,2019-10-01,255.99
1,10173,2019-11-01,183.99
1,10173,2019-12-01,0.0
2,10173,2019-07-01,259.99
2,10173,2019-08-01,266.99
2,10173,2019-09-01,257.99
2,10173,2019-10-01,206.99
2,10173,2019-11-01,193.99
2,10173,2019-12-01,266.99
3,10173,2019-07-01,200.99
3,10173,2019-08-01,259.99
3,10173,2019-09-01,273.99
3,10173,2019-10-01,232.99
3,10173,2019-11-01,243.99
3,10173,2019-12-01,273.99
4,10173,2019-07-01,234.99
4,10173,2019-08-01,252.99
4,10173,2019-09-01,0.0
4,10173,2019-10-01,0.0
4,10173,2019-11-01,232.99
4,10173,2019-12-01,0.0
5,10173,2019-07-01,275.99
5,10173,2019-08-01,204.99
5,10173,2019-09-01,220.99
5,10173,2019-10-01,243.99
5,10173,2019-11-01,250.99
5,10173,2019-12-01,202.99
6,10173,2019-07-01,211.99
6,10173,2019-08-01,246.99
6,10173,2019-09-01,257.99
6,10173,2019-10-01,183.99
6,10173,2019-11-01,216.99
6,10173,2019-12-01,193.99
7,10173,2019-07-01,259.99
7,10173,2019-08-01,0.0
7,10173,2019-09-01,252.99
7,10173,2019-10-01,0.0
7,10173,2019-11-01,264.99
7,10173,2019-12-01,220.99
1,10174,2019-07-01,186.99
1,10174,2019-08-01,231.99
1,10174,2019-09-01,214.99
1,10174,2019-10-01,227.99
1,10174,2019-11-01,227.99
1,10174,2019-12-01,227.99
2,10174,2019-07-01,190.99
2,10174,2019-08-01,235.99
2,10174,2019-09-01,159.99
2,10174,2019-10-01,0.0
2,10174,2019-11-01,161.99
2,10174,2019-12-01,210.99
3,10174,2019-07-01,233.99
3,10174,2019-08-01,217.99
3,10174,2019-09-01,229.99
3,10174,2019-10-01,221.99
3,10174,2019-11-01,0.0
3,10174,2019-12-01,157.99
4,10174,2019-07-01,161.99
4,10174,2019-08-01,208.99
4,10174,2019-09-01,212.99
4,10174,2019-10-01,172.99
4,10174,2019-11-01,202.99
4,10174,2019-12-01,216.99
5,10174,2019-07-01,164.99
5,10174,2019-08-01,233.99
5,10174,2019-09-01,0.0
5,10174,2019-10-01,233.99
5,10174,2019-11-01,170.99
5,10174,2019-12-01,212.99
6,10174,2019-07-01,159.99
6,10174,2019-08-01,229.99
6,10174,2019-09-01,186.99
6,10174,2019-10-01,231.99
6,10174,2019-11-01,184.99
6,10174,2019-12-01,198.99
7,10174,2019-07-01,208.99
7,10174,2019-08-01,184.99
7,10174,2019-09-01,229.99
7,10174,2019-10-01,196.99
7,10174,2019-11-01,194.99
7,10174,2019-12-01,217.99
1,10175,2019-07-01,243.99
1,10175,2019-08-01,231.99
1,10175,2019-09-01,0.0
1,10175,2019-10-01,310.99
1,10175,2019-11-01,313.99
1,10175,2019-12-01,231.99
2,10175,2019-07-01,310.99
2,10175,2019-08-01,298.99
2,10175,2019-09-01,313.99
2,10175,2019-10-01,339.99
2,10175,2019-11-01,301.99
2,10175,2019-12-01,246.99
3,10175,2019-07-01,269.99
3,10175,2019-08-01,0.0
3,10175,2019-09-01,0.0
3,10175,2019-10-01,255.99
3,10175,2019-11-01,278.99
3,10175,2019-12-01,0.0
4,10175,2019-07-01,266.99
4,10175,2019-08-01,307.99
4,10175,2019-09-01,321.99
4,10175,2019-10-01,0.0
4,10175,2019-11-01,289.99
4,10175,2019-12-01,263.99
5,10175,2019-07-01,0.0
5,10175,2019-08-01,342.99
5,10175,2019-09-01,272.99
5,10175,2019-10-01,287.99
5,10175,2019-11-01,252.99
5,10175,2019-12-01,298.99
6,10175,2019-07-01,237.99
6,10175,2019-08-01,287.99
6,10175,2019-09-01,342.99
6,10175,2019-10-01,234.99
6,10175,2019-11-01,330.99
6,10175,2019-12-01,269.99
7,10175,2019-07-01,301.99
7,10175,2019-08-01,237.99
7,10175,2019-09-01,246.99
7,10175,2019-10-01,263.99
7,10175,2019-11-01,234.99
7,10175,2019-12-01,327.99
1,10176,2019-07-01,150.99
1,10176,2019-08-01,101.99
1,10176,2019-09-01,102.99
1,10176,2019-10-01,132.99
1,10176,2019-11-01,111.99
1,10176,2019-12-01,148.99
2,10176,2019-07-01,149.99
2,10176,2019-08-01,113.99
2,10176,2019-09-01,129.99
2,10176,2019-10-01,0.0
2,10176,2019-11-01,111.99
2,10176,2019-12-01,120.99
3,10176,2019-07-01,150.99
3,10176,2019-08-01,125.99
3,10176,2019-09-01,146.99
3,10176,2019-10-01,120.99
3,10176,2019-11-01,120.99
3,10176,2019-12-01,136.99
4,10176,2019-07-01,129.99
4,10176,2019-08-01,149.99
4,10176,2019-09-01,148.99
4,10176,2019-10-01,146.99
4,10176,2019-11-01,141.99
4,10176,2019-12-01,0.0
5,10176,2019-07-01,123.99
5,10176,2019-08-01,134.99
5,10176,2019-09-01,0.0
5,10176,2019-10-01,149.99
5,10176,2019-11-01,134.99
5,10176,2019-12-01,101.99
6,10176,2019-07-01,139.99
6,10176,2019-08-01,136.99
6,10176,2019-09-01,131.99
6,10176,2019-10-01,130.99
6,10176,2019-11-01,127.99
6,10176,2019-12-01,125.99
7,10176,2019-07-01,103.99
7,10176,2019-08-01,121.99
7,10176,2019-09-01,127.99
7,10176,2019-10-01,101.99
7,10176,2019-11-01,107.99
7,10176,2019-12-01,150.99
1,10177,2019-07-01,70.99
1,10177,2019-08-01,0.0
1,10177,2019-09-01,0.0
1,10177,2019-10-01,0.0
1,10177,2019-11-01,55.99
1,10177,2019-12-01,58.99
2,10177,2019-07-01,59.99
2,10177,2019-08-01,55.99
2,10177,2019-09-01,62.99
2,10177,2019-10-01,54.99
2,10177,2019-11-01,54.99
2,10177,2019-12-01,57.99
3,10177,2019-07-01,66.99
3,10177,2019-08-01,49.99
3,10177,2019-09-01,48.99
3,10177,2019-10-01,54.99
3,10177,2019-11-01,0.0
3,10177,2019-12-01,56.99
4,10177,2019-07-01,57.99
4,10177,2019-08-01,48.99
4,10177,2019-09-01,51.99
4,10177,2019-10-01,0.0
4,10177,2019-11-01,52.99
4,10177,2019-12-01,67.99
5,10177,2019-07-01,59.99
5,10177,2019-08-01,61.99
5,10177,2019-09-01,63.99
5,10177,2019-10-01,57.99
5,10177,2019-11-01,64.99
5,10177,2019-12-01,54.99
6,10177,2019-07-01,48.99
6,10177,2019-08-01,0.0
6,10177,2019-09-01,51.99
6,10177,2019-10-01,57.99
6,10177,2019-11-01,61.99
6,10177,2019-12-01,48.99
7,10177,2019-07-01,0.0
7,10177,2019-08-01,51.99
7,10177,2019-09-01,54.99
7,10177,2019-10-01,57.99
7,10177,2019-11-01,57.99
7,10177,2019-12-01,52.99
1,10178,2019-07-01,138.99
1,10178,2019-08-01,148.99
1,10178,2019-09-01,179.99
1,10178,2019-10-01,197.99
1,10178,2019-11-01,145.99
1,10178,2019-12-01,0.0
2,10178,2019-07-01,0.0
2,10178,2019-08-01,193.99
2,10178,2019-09-01,193.99
2,10178,2019-10-01,145.99
2,10178,2019-11-01,164.99
2,10178,2019-12-01,176.99
3,10178,2019-07-01,0.0
3,10178,2019-08-01,0.0
3,10178,2019-09-01,193.99
3,10178,2019-10-01,161.99
3,10178,2019-11-01,171.99
3,10178,2019-12-01,166.99
4,10178,2019-07-01,191.99
4,10178,2019-08-01,153.99
4,10178,2019-09-01,186.99
4,10178,2019-10-01,193.99
4,10178,2019-11-01,158.99
4,10178,2019-12-01,131.99
5,10178,2019-07-01,140.99
5,10178,2019-08-01,169.99
5,10178,2019-09-01,0.0
5,10178,2019-10-01,178.99
5,10178,2019-11-01,176.99
5,10178,2019-12-01,0.0
6,10178,2019-07-01,146.99
6,10178,2019-08-01,0.0
6,10178,2019-09-01,181.99
6,10178,2019-10-01,131.99
6,10178,2019-11-01,140.99
6,10178,2019-12-01,153.99
7,10178,2019-07-01,131.99
7,10178,2019-08-01,184.99
7,10178,2019-09-01,197.99
7,10178,2019-10-01,168.99
7,10178,2019-11-01,186.99
7,10178,2019-12-01,171.99
1,10179,2019-07-01,12.99
1,10179,2019-08-01,13.99
1,10179,2019-09-01,11.99
1,10179,2019-10-01,16.99
1,10179,2019-11-01,16.99
1,10179,2019-12-01,0.0
2,10179,2019-07-01,12.99
2,10179,2019-08-01,13.99
2,10179,2019-09-01,14.99
2,10179,2019-10-01,16.99
2,10179,2019-11-01,16.99
2,10179,2019-12-01,13.99
3,10179,2019-07-01,11.99
3,10179,2019-08-01,15.99
3,10179,2019-09-01,17.99
3,10179,2019-10-01,12.99
3,10179,2019-11-01,12.99
3,10179,2019-12-01,16.99
4,10179,2019-07-01,0.0
4,10179,2019-08-01,15.99
4,10179,2019-09-01,0.0
4,10179,2019-10-01,17.99
4,10179,2019-11-01,16.99
4,10179,2019-12-01,12.99
5,10179,2019-07-01,15.99
5,10179,2019-08-01,16.99
5,10179,2019-09-01,12.99
5,10179,2019-10-01,12.99
5,10179,2019-11-01,14.99
5,10179,2019-12-01,12.99
6,10179,2019-07-01,13.99
6,10179,2019-08-01,15.99
6,10179,2019-09-01,11.99
6,10179,2019-10-01,11.99
6,10179,2019-11-01,15.99
6,10179,2019-12-01,14.99
7,10179,2019-07-01,15.99
7,10179,2019-08-01,14.99
7,10179,2019-09-01,16.99
7,10179,2019-10-01,16.99
7,10179,2019-11-01,12.99
7,10179,2019-12-01,15.99
1,10180,2019-07-01,232.99
1,10180,2019-08-01,181.99
1,10180,2019-09-01,0.0
1,10180,2019-10-01,195.99
1,10180,2019-11-01,160.99
1,10180,2019-12-01,201.99
2,10180,2019-07-01,226.99
2,10180,2019-08-01,156.99
2,10180,2019-09-01,207.99
2,10180,2019-10-01,166.99
2,10180,2019-11-01,232.99
2,10180,2019-12-01,213.99
3,10180,2019-07-01,183.99
